ocid,tender_id,vendor_id,bid_value,submitted_at,status,disqualification_reason,is_winner
ocds-pgraph-T-0075,T-0075,V-0076,36651597.02,2026-05-15T15:48:00,valid,,1
ocds-pgraph-T-0076,T-0076,V-0221,2272360.03,2025-10-11T11:49:00,valid,,0
ocds-pgraph-T-0076,T-0076,V-0042,2149626.95,2025-10-11T14:24:00,valid,,0
ocds-pgraph-T-0076,T-0076,V-0192,2187822.8,2025-10-11T08:02:00,valid,,0
ocds-pgraph-T-0076,T-0076,V-0027,2155803.51,2025-10-11T14:24:00,valid,,0
ocds-pgraph-T-0076,T-0076,V-0126,2163418.89,2025-10-11T13:55:00,valid,,0
ocds-pgraph-T-0076,T-0076,V-0051,1867928.8,2025-10-11T15:18:00,valid,,1
ocds-pgraph-T-0076,T-0076,V-0235,2012819.49,2025-10-11T11:41:00,valid,,0
ocds-pgraph-T-0077,T-0077,V-0219,68434027.24,2024-02-29T17:14:00,valid,,0
ocds-pgraph-T-0077,T-0077,V-0076,61090448.81,2024-02-29T15:43:00,valid,,1
ocds-pgraph-T-0077,T-0077,V-0051,62005674.13,2024-02-29T17:21:00,valid,,0
ocds-pgraph-T-0077,T-0077,V-0104,62009692.22,2024-02-29T18:23:00,valid,,0
ocds-pgraph-T-0078,T-0078,V-0126,4362162.45,2025-01-20T18:36:00,valid,,1
ocds-pgraph-T-0078,T-0078,V-0189,4496338.34,2025-01-20T15:53:00,valid,,0
ocds-pgraph-T-0078,T-0078,V-0168,5587826.1,2025-01-20T14:04:00,valid,,0
ocds-pgraph-T-0078,T-0078,V-0116,4905614.85,2025-01-20T19:00:00,valid,,0
ocds-pgraph-T-0079,T-0079,V-0189,4237580.25,2025-07-30T14:08:00,valid,,0
ocds-pgraph-T-0079,T-0079,V-0126,4412986.14,2025-07-30T08:56:00,valid,,0
ocds-pgraph-T-0079,T-0079,V-S010,3901609.03,2025-07-30T18:19:00,valid,,1
ocds-pgraph-T-0080,T-0080,V-0086,606048.55,2024-07-01T11:51:00,valid,,1
ocds-pgraph-T-0080,T-0080,V-0027,624933.15,2024-07-01T17:18:00,valid,,0
ocds-pgraph-T-0080,T-0080,V-0042,654004.72,2024-07-01T17:07:00,valid,,0
ocds-pgraph-T-0081,T-0081,V-0086,4179031.97,2023-02-05T15:47:00,valid,,1
ocds-pgraph-T-0081,T-0081,V-0051,4418474.99,2023-02-05T08:55:00,valid,,0
ocds-pgraph-T-0081,T-0081,V-0027,4919276.44,2023-02-05T16:30:00,valid,,0
ocds-pgraph-T-0081,T-0081,V-0235,4506862.65,2023-02-05T10:58:00,valid,,0
ocds-pgraph-T-0081,T-0081,V-0221,4428143.06,2023-02-05T12:47:00,valid,,0
ocds-pgraph-T-0082,T-0082,V-0086,928364.82,2023-09-20T11:57:00,valid,,1
ocds-pgraph-T-0082,T-0082,V-0027,1259853.1,2023-09-20T09:46:00,valid,,0
ocds-pgraph-T-0082,T-0082,V-0126,1108833.05,2023-09-20T12:30:00,valid,,0
ocds-pgraph-T-0082,T-0082,V-0221,986937.35,2023-09-20T14:27:00,valid,,0
ocds-pgraph-T-0082,T-0082,V-0235,1135649.39,2023-09-20T09:51:00,valid,,0
ocds-pgraph-T-0083,T-0083,V-0086,4102733.74,2025-01-14T16:51:00,valid,,1
ocds-pgraph-T-0083,T-0083,V-0221,4309415.73,2025-01-14T15:57:00,valid,,0
ocds-pgraph-T-0083,T-0083,V-0235,4256606.78,2025-01-14T13:02:00,valid,,0
ocds-pgraph-T-0083,T-0083,V-0051,5193008.19,2025-01-14T18:39:00,valid,,0
ocds-pgraph-T-0084,T-0084,V-0189,10936139.46,2022-09-29T13:19:00,valid,,0
ocds-pgraph-T-0084,T-0084,V-0126,9712030.02,2022-09-29T15:18:00,valid,,1
ocds-pgraph-T-0085,T-0085,V-0126,9689005.87,2026-05-10T08:51:00,valid,,0
ocds-pgraph-T-0085,T-0085,V-0189,10594992.4,2026-05-10T10:38:00,valid,,0
ocds-pgraph-T-0085,T-0085,V-0112,11713649.98,2026-05-10T12:59:00,valid,,0
ocds-pgraph-T-0085,T-0085,V-0164,11074826.57,2026-05-10T18:52:00,valid,,0
ocds-pgraph-T-0085,T-0085,V-0168,9537648.64,2026-05-10T14:25:00,valid,,1
ocds-pgraph-T-0085,T-0085,V-0040,9563150.84,2026-05-10T09:37:00,valid,,0
ocds-pgraph-T-0085,T-0085,V-0145,9653526.11,2026-05-10T17:10:00,valid,,0
ocds-pgraph-T-0086,T-0086,V-0086,2341031.9,2023-08-13T09:15:00,valid,,1
ocds-pgraph-T-0086,T-0086,V-0192,2950627.86,2023-08-13T12:08:00,valid,,0
ocds-pgraph-T-0086,T-0086,V-0042,2695465.5,2023-08-13T08:07:00,valid,,0
ocds-pgraph-T-0086,T-0086,V-0027,2371588.82,2023-08-13T11:10:00,valid,,0
ocds-pgraph-T-0087,T-0087,V-0189,13005859.26,2026-02-04T11:24:00,valid,,0
ocds-pgraph-T-0087,T-0087,V-0126,14093541.97,2026-02-04T14:21:00,valid,,0
ocds-pgraph-T-0087,T-0087,V-0128,11578068.18,2026-02-04T16:31:00,valid,,1
ocds-pgraph-T-0087,T-0087,V-0045,12553016.14,2026-02-04T08:50:00,valid,,0
ocds-pgraph-T-0087,T-0087,V-0223,12227704.03,2026-02-04T08:41:00,valid,,0
ocds-pgraph-T-0087,T-0087,V-0086,12744952.73,2026-02-04T13:44:00,valid,,0
ocds-pgraph-T-0088,T-0088,V-0086,4388520.33,2024-11-05T10:28:00,valid,,1
ocds-pgraph-T-0088,T-0088,V-0192,4766016.41,2024-11-05T18:43:00,valid,,0
ocds-pgraph-T-0088,T-0088,V-0126,4922761.53,2024-11-05T18:44:00,valid,,0
ocds-pgraph-T-0089,T-0089,V-0086,5214010.32,2023-09-05T19:00:00,valid,,1
ocds-pgraph-T-0089,T-0089,V-0126,5320259.46,2023-09-05T17:12:00,valid,,0
ocds-pgraph-T-0089,T-0089,V-0042,6267889.65,2023-09-05T09:04:00,valid,,0
ocds-pgraph-T-0089,T-0089,V-0192,6091658.4,2023-09-05T10:47:00,valid,,0
ocds-pgraph-T-0089,T-0089,V-0221,5876116.18,2023-09-05T12:48:00,valid,,0
ocds-pgraph-T-0090,T-0090,V-0051,22262219.8,2023-05-03T11:43:00,valid,,0
ocds-pgraph-T-0090,T-0090,V-0076,19236862.03,2023-05-03T17:40:00,valid,,0
ocds-pgraph-T-0090,T-0090,V-0219,21892966.63,2023-05-03T17:26:00,valid,,0
ocds-pgraph-T-0090,T-0090,V-0205,18584839.92,2023-05-03T13:40:00,valid,,1
ocds-pgraph-T-0090,T-0090,V-0104,23242289.53,2023-05-03T16:26:00,valid,,0
ocds-pgraph-T-0090,T-0090,V-0180,20835913.3,2023-05-03T16:47:00,valid,,0
ocds-pgraph-T-0091,T-0091,V-0002,8839317.17,2023-11-04T10:47:00,valid,,0
ocds-pgraph-T-0091,T-0091,V-0021,8309004.84,2023-11-04T14:22:00,valid,,0
ocds-pgraph-T-0091,T-0091,V-0165,8483954.69,2023-11-04T12:56:00,valid,,0
ocds-pgraph-T-0091,T-0091,V-Y008,7473663.03,2023-11-04T09:38:00,valid,,1
ocds-pgraph-T-0091,T-0091,V-0210,8280117.88,2023-11-04T17:26:00,valid,,0
ocds-pgraph-T-0091,T-0091,V-0155,8607251.39,2023-11-04T19:00:00,valid,,0
ocds-pgraph-T-0092,T-0092,V-0231,4351055.15,2023-02-18T08:44:00,valid,,1
ocds-pgraph-T-0093,T-0093,V-0002,7573520.92,2023-11-24T08:25:00,valid,,1
ocds-pgraph-T-0094,T-0094,V-0002,5484579.52,2025-05-09T15:41:00,valid,,0
ocds-pgraph-T-0094,T-0094,V-0119,6641954.5,2025-05-09T16:33:00,valid,,0
ocds-pgraph-T-0094,T-0094,V-0157,6625065.24,2025-05-09T13:41:00,valid,,0
ocds-pgraph-T-0094,T-0094,V-0092,6649380.73,2025-05-09T10:36:00,valid,,0
ocds-pgraph-T-0094,T-0094,V-0197,5376287.23,2025-05-09T16:28:00,valid,,1
ocds-pgraph-T-0095,T-0095,V-0071,7623514.93,2023-04-09T14:52:00,valid,,1
ocds-pgraph-T-0096,T-0096,V-0151,3336267.41,2025-03-04T11:42:00,valid,,1
ocds-pgraph-T-0097,T-0097,V-0231,1320276.75,2023-10-21T13:55:00,valid,,1
ocds-pgraph-T-0099,T-0099,V-0002,10294401.02,2024-02-16T10:21:00,valid,,0
ocds-pgraph-T-0099,T-0099,V-0206,9357977.45,2024-02-16T10:01:00,valid,,1
ocds-pgraph-T-0100,T-0100,V-0056,988629.57,2025-02-11T13:03:00,valid,,1
ocds-pgraph-T-0100,T-0100,V-0231,1241910.14,2025-02-11T16:19:00,valid,,0
ocds-pgraph-T-0100,T-0100,V-0152,1196318.54,2025-02-11T09:16:00,valid,,0
ocds-pgraph-T-0100,T-0100,V-0120,992829.86,2025-02-11T08:17:00,valid,,0
ocds-pgraph-T-0100,T-0100,V-0119,1241557.21,2025-02-11T17:48:00,valid,,0
ocds-pgraph-T-0101,T-0101,V-0187,4764473.33,2024-09-20T11:14:00,valid,,1
ocds-pgraph-T-0102,T-0102,V-0002,9165608.59,2023-05-04T08:30:00,valid,,1
ocds-pgraph-T-0102,T-0102,V-0149,9413165.81,2023-05-04T16:59:00,valid,,0
ocds-pgraph-T-0103,T-0103,V-0231,2916062.74,2026-07-10T09:41:00,valid,,1
ocds-pgraph-T-0103,T-0103,V-0056,3425134.06,2026-07-10T15:40:00,valid,,0
ocds-pgraph-T-0103,T-0103,V-0119,3012734.95,2026-07-10T13:15:00,valid,,0
ocds-pgraph-T-0103,T-0103,V-0227,3266196.42,2026-07-10T17:08:00,valid,,0
ocds-pgraph-T-0103,T-0103,V-0058,2985394.96,2026-07-10T17:33:00,valid,,0
ocds-pgraph-T-0104,T-0104,V-0187,2070184.3,2025-02-02T11:43:00,valid,,1
ocds-pgraph-T-0105,T-0105,V-0187,11228980.34,2023-02-25T11:26:00,valid,,1
ocds-pgraph-T-0106,T-0106,V-0151,7286247.0,2023-04-13T18:51:00,valid,,1
ocds-pgraph-T-0106,T-0106,V-0018,8140695.06,2023-04-13T09:42:00,valid,,0
ocds-pgraph-T-0106,T-0106,V-0071,7346538.31,2023-04-13T17:08:00,valid,,0
ocds-pgraph-T-0106,T-0106,V-0187,9140096.92,2023-04-13T09:32:00,valid,,0
ocds-pgraph-T-0106,T-0106,V-0029,8712976.82,2023-04-13T10:11:00,valid,,0
ocds-pgraph-T-0106,T-0106,V-0118,8121025.42,2023-04-13T16:37:00,valid,,0
ocds-pgraph-T-0107,T-0107,V-0002,6950795.07,2023-10-13T09:42:00,valid,,0
ocds-pgraph-T-0107,T-0107,V-0096,6359679.82,2023-10-13T17:42:00,valid,,1
ocds-pgraph-T-0107,T-0107,V-0190,7078095.22,2023-10-13T11:51:00,valid,,0
ocds-pgraph-T-0108,T-0108,V-0056,978135.88,2022-09-06T15:35:00,valid,,1
ocds-pgraph-T-0108,T-0108,V-0231,1131576.9,2022-09-06T13:29:00,valid,,0
ocds-pgraph-T-0108,T-0108,V-0098,978263.81,2022-09-06T09:58:00,valid,,0
ocds-pgraph-T-0108,T-0108,V-0133,1064351.65,2022-09-06T11:56:00,valid,,0
ocds-pgraph-T-0108,T-0108,V-0169,1119719.37,2022-09-06T17:47:00,valid,,0
ocds-pgraph-T-0109,T-0109,V-0238,1661894.92,2025-06-27T11:37:00,valid,,1
ocds-pgraph-T-0109,T-0109,V-0169,1970932.08,2025-06-27T13:09:00,valid,,0
ocds-pgraph-T-0110,T-0110,V-0238,3913014.79,2025-01-03T09:33:00,valid,,1
ocds-pgraph-T-0111,T-0111,V-0061,13075836.26,2024-01-09T12:56:00,valid,,1
ocds-pgraph-T-0112,T-0112,V-0182,15596036.79,2024-01-27T12:15:00,valid,,1
ocds-pgraph-T-0113,T-0113,V-0169,1495166.78,2024-05-25T13:08:00,valid,,0
ocds-pgraph-T-0113,T-0113,V-0181,1371614.45,2024-05-25T10:22:00,valid,,0
ocds-pgraph-T-0113,T-0113,V-0069,1310660.43,2024-05-25T15:11:00,valid,,0
ocds-pgraph-T-0113,T-0113,V-0238,1305435.49,2024-05-25T16:34:00,valid,,1
ocds-pgraph-T-0113,T-0113,V-0161,1488946.83,2024-05-25T16:13:00,valid,,0
ocds-pgraph-T-0114,T-0114,V-0069,837169.0,2026-07-06T15:28:00,valid,,1
ocds-pgraph-T-0114,T-0114,V-0181,859513.47,2026-07-06T12:37:00,valid,,0
ocds-pgraph-T-0114,T-0114,V-0169,969297.29,2026-07-06T18:58:00,valid,,0
ocds-pgraph-T-0115,T-0115,V-0169,2269795.21,2023-09-18T08:14:00,valid,,0
ocds-pgraph-T-0115,T-0115,V-0181,2241875.23,2023-09-18T16:49:00,valid,,0
ocds-pgraph-T-0115,T-0115,V-0238,1881320.7,2023-09-18T15:32:00,valid,,1
ocds-pgraph-T-0115,T-0115,V-0069,2140233.46,2023-09-18T15:09:00,valid,,0
ocds-pgraph-T-0115,T-0115,V-0180,2023889.94,2023-09-18T13:20:00,valid,,0
ocds-pgraph-T-0116,T-0116,V-0182,18277860.08,2026-04-03T13:49:00,valid,,0
ocds-pgraph-T-0116,T-0116,V-0118,15725090.18,2026-04-03T15:34:00,valid,,1
ocds-pgraph-T-0117,T-0117,V-0181,1109700.95,2026-02-07T17:31:00,valid,,1
ocds-pgraph-T-0117,T-0117,V-0069,1352238.8,2026-02-07T11:26:00,valid,,0
ocds-pgraph-T-0117,T-0117,V-0238,1236487.51,2026-02-07T18:23:00,valid,,0
ocds-pgraph-T-0117,T-0117,V-0169,1250111.78,2026-02-07T12:26:00,valid,,0
ocds-pgraph-T-0118,T-0118,V-0178,18478582.47,2026-02-21T15:14:00,valid,,1
ocds-pgraph-T-0119,T-0119,V-0238,3531044.66,2023-09-02T09:30:00,valid,,0
ocds-pgraph-T-0119,T-0119,V-0069,3888902.33,2023-09-02T15:53:00,valid,,0
ocds-pgraph-T-0119,T-0119,V-0169,3443046.49,2023-09-02T16:29:00,valid,,1
ocds-pgraph-T-0119,T-0119,V-0181,3723300.8,2023-09-02T10:50:00,valid,,0
ocds-pgraph-T-0119,T-0119,V-0026,3685967.59,2023-09-02T11:25:00,valid,,0
ocds-pgraph-T-0119,T-0119,V-0056,4019270.98,2023-09-02T16:00:00,valid,,0
ocds-pgraph-T-0120,T-0120,V-0182,9558286.12,2024-05-23T15:09:00,valid,,0
ocds-pgraph-T-0120,T-0120,V-0118,8969779.31,2024-05-23T14:39:00,valid,,1
ocds-pgraph-T-0120,T-0120,V-0124,9470579.73,2024-05-23T12:00:00,valid,,0
ocds-pgraph-T-0120,T-0120,V-0238,10011486.55,2024-05-23T09:42:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0182,13138162.76,2023-10-15T12:51:00,valid,,1
ocds-pgraph-T-0121,T-0121,V-0178,15846287.11,2023-10-15T10:59:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0238,14396350.81,2023-10-15T13:24:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0239,14470530.86,2023-10-15T11:45:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0061,14721722.77,2023-10-15T13:00:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0124,14638417.04,2023-10-15T11:02:00,valid,,0
ocds-pgraph-T-0121,T-0121,V-0112,14623386.82,2023-10-15T08:40:00,valid,,0
ocds-pgraph-T-0122,T-0122,V-0069,3885780.1,2023-06-02T15:04:00,valid,,1
ocds-pgraph-T-0123,T-0123,V-0069,4179521.03,2023-04-26T18:09:00,valid,,1
ocds-pgraph-T-0124,T-0124,V-0238,3205775.1,2026-01-22T14:50:00,valid,,1
ocds-pgraph-T-0125,T-0125,V-0069,638149.38,2025-05-19T10:04:00,valid,,1
ocds-pgraph-T-0126,T-0126,V-0238,3074545.55,2024-12-15T09:39:00,valid,,0
ocds-pgraph-T-0126,T-0126,V-0178,2694785.69,2024-12-15T14:40:00,valid,,0
ocds-pgraph-T-0126,T-0126,V-0124,3039687.28,2024-12-15T17:37:00,valid,,0
ocds-pgraph-T-0126,T-0126,V-0112,2642481.55,2024-12-15T10:22:00,valid,,1
ocds-pgraph-T-0126,T-0126,V-0182,3371304.08,2024-12-15T12:06:00,valid,,0
ocds-pgraph-T-0127,T-0127,V-0169,399227.73,2025-08-20T09:54:00,valid,,1
ocds-pgraph-T-0127,T-0127,V-0181,475779.42,2025-08-20T11:03:00,valid,,0
ocds-pgraph-T-0127,T-0127,V-0069,444099.48,2025-08-20T08:38:00,valid,,0
ocds-pgraph-T-0127,T-0127,V-0238,449046.33,2025-08-20T18:29:00,valid,,0
ocds-pgraph-T-0127,T-0127,V-0231,461045.89,2025-08-20T17:16:00,valid,,0
ocds-pgraph-T-0127,T-0127,V-S005,399446.2,2025-08-20T13:11:00,valid,,0
ocds-pgraph-T-0128,T-0128,V-0061,5110877.74,2024-09-23T17:26:00,valid,,1
ocds-pgraph-T-0129,T-0129,V-0172,8327985.46,2022-09-11T11:19:00,valid,,0
ocds-pgraph-T-0129,T-0129,V-0223,8260323.23,2022-09-11T15:55:00,valid,,0
ocds-pgraph-T-0129,T-0129,V-0014,7912290.12,2022-09-11T09:54:00,valid,,0
ocds-pgraph-T-0129,T-0129,V-0026,7735104.52,2022-09-11T17:46:00,valid,,1
ocds-pgraph-T-0129,T-0129,V-0077,7852193.06,2022-09-11T14:45:00,valid,,0
ocds-pgraph-T-0130,T-0130,V-0077,9071949.37,2025-06-16T16:15:00,valid,,0
ocds-pgraph-T-0130,T-0130,V-0029,7773870.41,2025-06-16T17:21:00,valid,,1
ocds-pgraph-T-0130,T-0130,V-0223,9280616.91,2025-06-16T18:27:00,valid,,0
ocds-pgraph-T-0130,T-0130,V-0172,8633799.52,2025-06-16T13:39:00,valid,,0
ocds-pgraph-T-0130,T-0130,V-0014,8225430.42,2025-06-16T14:53:00,valid,,0
ocds-pgraph-T-0131,T-0131,V-Y003,4012245.52,2024-10-11T10:30:00,valid,,1
ocds-pgraph-T-0132,T-0132,V-0237,6623660.88,2025-08-24T14:29:00,valid,,0
ocds-pgraph-T-0132,T-0132,V-0206,6774953.29,2025-08-24T13:26:00,valid,,0
ocds-pgraph-T-0132,T-0132,V-S010,7405575.75,2025-08-24T18:08:00,valid,,0
ocds-pgraph-T-0132,T-0132,V-0156,6493075.42,2025-08-24T16:38:00,valid,,1
ocds-pgraph-T-0133,T-0133,V-0237,8695578.54,2025-09-10T08:04:00,valid,,1
ocds-pgraph-T-0134,T-0134,V-Y003,3010983.44,2024-01-02T14:34:00,valid,,1
ocds-pgraph-T-0135,T-0135,V-S005,1088038.08,2024-11-07T09:32:00,valid,,1
ocds-pgraph-T-0136,T-0136,V-0237,3964303.33,2025-06-30T08:06:00,valid,,1
ocds-pgraph-T-0137,T-0137,V-0206,14490611.71,2026-03-25T10:20:00,valid,,1
ocds-pgraph-T-0138,T-0138,V-0098,4157313.69,2023-02-18T12:21:00,valid,,0
ocds-pgraph-T-0138,T-0138,V-Y003,4721171.06,2023-02-18T15:07:00,valid,,0
ocds-pgraph-T-0138,T-0138,V-0110,4185908.34,2023-02-18T11:52:00,valid,,0
ocds-pgraph-T-0138,T-0138,V-0105,4656635.79,2023-02-18T17:30:00,valid,,0
ocds-pgraph-T-0138,T-0138,V-S006,3728985.01,2023-02-18T12:33:00,valid,,1
ocds-pgraph-T-0139,T-0139,V-0206,7753687.11,2024-12-03T13:51:00,valid,,0
ocds-pgraph-T-0139,T-0139,V-0237,8613312.6,2024-12-03T13:02:00,valid,,0
ocds-pgraph-T-0139,T-0139,V-S010,7285162.35,2024-12-03T15:33:00,valid,,1
ocds-pgraph-T-0139,T-0139,V-0088,7771634.78,2024-12-03T18:22:00,valid,,0
ocds-pgraph-T-0140,T-0140,V-0237,13401915.94,2025-02-24T14:58:00,valid,,1
ocds-pgraph-T-0141,T-0141,V-0026,4980107.33,2025-06-20T10:46:00,valid,,0
ocds-pgraph-T-0141,T-0141,V-0105,5428368.32,2025-06-20T11:27:00,valid,,0
ocds-pgraph-T-0141,T-0141,V-0098,4411017.28,2025-06-20T12:59:00,valid,,1
ocds-pgraph-T-0142,T-0142,V-0003,664611.1,2026-01-03T18:32:00,valid,,1
ocds-pgraph-T-0143,T-0143,V-0014,12218225.02,2023-10-06T11:54:00,valid,,0
ocds-pgraph-T-0143,T-0143,V-Y007,12129691.01,2023-10-06T18:17:00,valid,,1
ocds-pgraph-T-0143,T-0143,V-0172,13408304.94,2023-10-06T14:23:00,valid,,0
ocds-pgraph-T-0143,T-0143,V-0077,12985153.63,2023-10-06T08:43:00,valid,,0
ocds-pgraph-T-0144,T-0144,V-0206,8950556.94,2023-06-15T08:27:00,valid,,1
ocds-pgraph-T-0144,T-0144,V-0237,10023719.35,2023-06-15T13:24:00,valid,,0
ocds-pgraph-T-0144,T-0144,V-S010,11447426.79,2023-06-15T15:10:00,valid,,0
ocds-pgraph-T-0144,T-0144,V-0020,10632868.29,2023-06-15T12:05:00,valid,,0
ocds-pgraph-T-0145,T-0145,V-0098,1602443.78,2024-05-28T13:45:00,valid,,1
ocds-pgraph-T-0146,T-0146,V-0172,2902691.2,2025-06-06T17:11:00,valid,,1
ocds-pgraph-T-0147,T-0147,V-Y003,2204439.69,2025-12-21T11:48:00,valid,,1
ocds-pgraph-T-0148,T-0148,V-0182,4208080.66,2025-02-12T09:41:00,valid,,1
ocds-pgraph-T-0149,T-0149,V-0093,10889889.92,2023-11-28T08:58:00,valid,,1
ocds-pgraph-T-0150,T-0150,V-0118,12942607.34,2026-03-19T16:23:00,valid,,1
ocds-pgraph-T-0151,T-0151,V-0140,3043680.98,2025-01-03T18:35:00,valid,,0
ocds-pgraph-T-0151,T-0151,V-0155,2916389.87,2025-01-03T08:10:00,valid,,1
ocds-pgraph-T-0151,T-0151,V-Y008,3115778.9,2025-01-03T18:41:00,valid,,0
ocds-pgraph-T-0151,T-0151,V-0096,2953638.54,2025-01-03T12:03:00,valid,,0
ocds-pgraph-T-0151,T-0151,V-Y006,3230557.14,2025-01-03T16:32:00,valid,,0
ocds-pgraph-T-0151,T-0151,V-0182,3255749.15,2025-01-03T12:45:00,valid,,0
ocds-pgraph-T-0152,T-0152,V-0214,1066598.05,2024-02-22T15:31:00,valid,,1
ocds-pgraph-T-0153,T-0153,V-0214,1523007.59,2023-07-28T12:59:00,valid,,1
ocds-pgraph-T-0153,T-0153,V-0106,1767630.58,2023-07-28T09:22:00,valid,,0
ocds-pgraph-T-0153,T-0153,V-Y008,1976244.96,2023-07-28T11:02:00,valid,,0
ocds-pgraph-T-0153,T-0153,V-0049,1606527.89,2023-07-28T11:43:00,valid,,0
ocds-pgraph-T-0154,T-0154,V-Y006,4149230.46,2024-07-24T09:59:00,valid,,1
ocds-pgraph-T-0155,T-0155,V-Y008,2842724.24,2024-01-17T09:13:00,valid,,1
ocds-pgraph-T-0156,T-0156,V-0214,4678838.45,2022-09-21T11:05:00,valid,,1
ocds-pgraph-T-0157,T-0157,V-Y006,3043355.24,2023-05-04T14:26:00,valid,,0
ocds-pgraph-T-0157,T-0157,V-0093,2747228.27,2023-05-04T09:26:00,valid,,0
ocds-pgraph-T-0157,T-0157,V-0218,2870278.26,2023-05-04T09:12:00,valid,,0
ocds-pgraph-T-0157,T-0157,V-0123,3021990.74,2023-05-04T18:41:00,valid,,0
ocds-pgraph-T-0157,T-0157,V-0155,2310962.81,2023-05-04T13:28:00,valid,,1
ocds-pgraph-T-0158,T-0158,V-0176,6120278.69,2023-11-13T08:41:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-0182,6621211.25,2023-11-13T09:02:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-S001,6043666.4,2023-11-13T10:49:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-0096,5920830.73,2023-11-13T10:50:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-Y008,6607553.73,2023-11-13T13:39:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-Y006,6549686.1,2023-11-13T10:47:00,valid,,0
ocds-pgraph-T-0158,T-0158,V-0153,5561065.18,2023-11-13T14:28:00,valid,,1
ocds-pgraph-T-0159,T-0159,V-0123,12943235.23,2025-08-28T12:28:00,valid,,0
ocds-pgraph-T-0159,T-0159,V-0093,10746653.29,2025-08-28T09:40:00,valid,,1
ocds-pgraph-T-0159,T-0159,V-0118,11402953.47,2025-08-28T09:26:00,valid,,0
ocds-pgraph-T-0159,T-0159,V-0061,13122760.22,2025-08-28T17:40:00,valid,,0
ocds-pgraph-T-0160,T-0160,V-Y005,4212863.21,2022-12-19T17:18:00,valid,,0
ocds-pgraph-T-0160,T-0160,V-0093,4633661.67,2022-12-19T08:24:00,valid,,0
ocds-pgraph-T-0160,T-0160,V-0118,3698555.19,2022-12-19T12:31:00,valid,,1
ocds-pgraph-T-0160,T-0160,V-0123,3709601.66,2022-12-19T16:41:00,valid,,0
ocds-pgraph-T-0160,T-0160,V-0061,4619299.57,2022-12-19T08:15:00,valid,,0
ocds-pgraph-T-0160,T-0160,V-0218,4400951.15,2022-12-19T16:27:00,valid,,0
ocds-pgraph-T-0161,T-0161,V-0118,5261949.26,2023-05-28T18:04:00,valid,,0
ocds-pgraph-T-0161,T-0161,V-0093,5204689.87,2023-05-28T11:31:00,valid,,0
ocds-pgraph-T-0161,T-0161,V-Y005,5221777.48,2023-05-28T11:43:00,valid,,0
ocds-pgraph-T-0161,T-0161,V-0123,5052524.58,2023-05-28T10:18:00,valid,,0
ocds-pgraph-T-0161,T-0161,V-0155,4669319.71,2023-05-28T15:11:00,valid,,1
ocds-pgraph-T-0162,T-0162,V-0176,11457617.26,2024-04-22T17:19:00,valid,,0
ocds-pgraph-T-0162,T-0162,V-0155,9823931.29,2024-04-22T13:47:00,valid,,0
ocds-pgraph-T-0162,T-0162,V-Y008,9704746.99,2024-04-22T13:05:00,valid,,1
ocds-pgraph-T-0163,T-0163,V-Y006,9843497.25,2023-11-25T13:43:00,valid,,1
ocds-pgraph-T-0164,T-0164,V-Y005,4163751.25,2022-09-19T13:20:00,valid,,1
ocds-pgraph-T-0164,T-0164,V-Y006,4697329.85,2022-09-19T10:38:00,valid,,0
ocds-pgraph-T-0164,T-0164,V-0118,4780510.9,2022-09-19T14:27:00,valid,,0
ocds-pgraph-T-0164,T-0164,V-0218,4167450.41,2022-09-19T11:35:00,valid,,0
ocds-pgraph-T-0164,T-0164,V-0123,4556576.49,2022-09-19T10:28:00,valid,,0
ocds-pgraph-T-0165,T-0165,V-0049,1279952.33,2024-04-19T10:45:00,valid,,1
ocds-pgraph-T-0166,T-0166,V-0218,5149427.39,2025-10-13T17:36:00,valid,,0
ocds-pgraph-T-0166,T-0166,V-0155,4333488.43,2025-10-13T13:00:00,valid,,1
ocds-pgraph-T-0167,T-0167,V-0209,12671413.51,2024-02-22T18:46:00,valid,,1
ocds-pgraph-T-0168,T-0168,V-0214,5528667.38,2022-12-13T15:07:00,valid,,0
ocds-pgraph-T-0168,T-0168,V-0049,4655830.53,2022-12-13T15:58:00,valid,,1
ocds-pgraph-T-0169,T-0169,V-0049,1693204.46,2024-08-05T12:49:00,valid,,1
ocds-pgraph-T-0170,T-0170,V-Y006,10872493.28,2025-09-29T10:54:00,valid,,1
ocds-pgraph-T-0171,T-0171,V-0096,3638550.26,2026-07-01T10:16:00,valid,,0
ocds-pgraph-T-0171,T-0171,V-Y008,3708678.53,2026-07-01T16:51:00,valid,,0
ocds-pgraph-T-0171,T-0171,V-S001,3374614.9,2026-07-01T09:38:00,valid,,1
ocds-pgraph-T-0172,T-0172,V-0214,5661395.33,2026-03-02T16:48:00,valid,,1
